step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,1,4533.5,2000465.38,1995931.88,0,0,0,0
9,1,12498.9,8493,0,0,0,0,0
9,1,5920.98,21160,15239.02,0,0,0,0
9,3,359217,297169,0,5106180.42,5586094.46,0,0
9,1,5206.93,10530,5323.07,0,0,0,0
9,3,220437.62,4622,0,47670.38,894455.75,0,0
9,2,73361.34,0,0,1106741.12,1084732.1,0,0
9,2,452809.55,0,0,714146.02,2397895.19,0,0
9,2,428164.74,0,0,647758.15,112321.63,0,0
9,2,2606087.8,0,0,4528146.61,1.09E+07,0,0
9,2,1245818.9,0,0,1927682.95,9051539.23,0,0
9,2,60975.55,0,0,115552,0,0,0
9,2,319305.38,0,0,3284988.92,3681243.37,0,0
9,2,1313551.24,0,0,3242062.65,4440505.99,0,0
9,2,163741.44,0,0,3142758.05,3804478.11,0,0
9,2,584376.99,0,0,6921906.5,8156857.46,0,0
9,2,15258.04,0,0,119553,0,0,0
9,2,344813.97,0,0,1630970.16,2848974.81,0,0
9,2,462126.44,0,0,594551.34,2020749.52,0,0
9,2,78448.68,0,0,314863.24,0,0,0
9,3,193024.53,1531,0,103613,410196.38,0,0
9,5,121313.57,69544.96,190858.53,52030.49,0,0,0
9,1,24579.97,190858.53,166278.56,0,0,0,0
9,3,79242.12,51055,0,360005,348198.59,0,0
9,1,19064.8,184175,165110.2,0,0,0,0
9,3,90397.4,21071,0,75666.32,0,0,0
9,1,2992.33,100804,97811.67,0,0,0,0
9,3,403516.34,97811.67,0,833690.83,1920981.85,0,0
9,5,263566.09,51890,315456.09,50185,0,0,0
9,1,29960.26,161814,131853.74,0,0,0,0
9,1,6544.04,131401,124856.96,0,0,0,0
9,2,1332511.23,15645,0,19959,1621397.04,0,0
9,1,19393.25,448142.72,428749.47,0,0,0,0
9,1,31134.78,428749.47,397614.68,0,0,0,0
9,1,30406.53,380,0,0,0,0,0
9,1,95.6,82503,82407.4,0,0,0,0
9,1,5689.28,82407.4,76718.13,0,0,0,0
9,1,25567.33,76718.13,51150.8,0,0,0,0
9,1,1640.05,51150.8,49510.75,0,0,0,0
9,1,1186.64,49510.75,48324.1,0,0,0,0
9,1,3634.91,48324.1,44689.19,0,0,0,0
9,1,1003.26,44689.19,43685.94,0,0,0,0
9,1,8717.7,43685.94,34968.24,0,0,0,0
9,1,6877.74,34968.24,28090.5,0,0,0,0
9,1,10527.61,28090.5,17562.89,0,0,0,0
9,1,18342.06,17562.89,0,0,0,0,0
9,1,3485.69,0,0,0,0,0,0
9,1,9151.71,0,0,0,0,0,0
9,1,16956.47,0,0,0,0,0,0
9,1,2771.37,0,0,0,0,0,0
9,1,9200.52,0,0,0,0,0,0
9,1,6056.25,0,0,0,0,0,0
9,1,2487.99,0,0,0,0,0,0
9,1,5711.83,0,0,0,0,0,0
9,1,2957.36,0,0,0,0,0,0
9,1,2053.32,0,0,0,0,0,0
9,1,13922.41,0,0,0,0,0,0
9,3,126930.49,301953.14,175022.65,5156,0,0,0
9,1,4007.53,175022.65,171015.12,0,0,0,0
9,2,1784692.42,292081.65,0,234,4386744.72,0,0
9,1,15723.56,0,0,0,0,0,0
9,1,14665.69,0,0,0,0,0,0
9,1,11455.16,0,0,0,0,0,0
9,1,36595.67,0,0,0,0,0,0
9,1,19649.51,0,0,0,0,0,0
9,1,1916.69,0,0,0,0,0,0
9,1,652.97,0,0,0,0,0,0
9,1,40477.83,0,0,0,0,0,0
9,1,8012.28,0,0,0,0,0,0
9,1,2204.51,0,0,0,0,0,0
9,1,4241.15,0,0,0,0,0,0
9,1,484.28,0,0,0,0,0,0
9,1,5563.99,0,0,0,0,0,0
9,1,9163.72,0,0,0,0,0,0
9,1,28276.53,0,0,0,0,0,0
9,1,12137.63,0,0,0,0,0,0
9,1,11478.09,0,0,0,0,0,0
9,1,3854.63,0,0,0,0,0,0
9,1,2540.04,0,0,0,0,0,0
9,1,1729.29,0,0,0,0,0,0
9,1,391.62,0,0,0,0,0,0
9,1,1011.46,0,0,0,0,0,0
9,2,539247.11,740,0,2927089.59,4233524.7,0,0
9,3,195701.01,2064,0,11309.15,131071.51,0,0
9,1,31672.28,15571,0,0,0,0,0
9,3,350024.23,10231,0,22152,597351.32,0,0
9,5,108516.27,0,108516.27,145,0,0,0
9,1,3345.42,108516.27,105170.85,0,0,0,0
9,3,148551.15,1618,0,22119,712909.31,0,0
9,1,20599.1,21207,607.9,0,0,0,0
9,4,6030.28,0,0,49728,55758.28,0,0
9,3,168211.2,0,0,334943.53,751505.6,0,0
9,3,114688,81037,0,10821,78390.29,0,0
9,3,285546.15,0,0,83466.48,259397.33,0,0
9,1,19319.21,0,0,0,0,0,0
9,1,5249.7,8089,2839.3,0,0,0,0
9,3,77407.58,2839.3,0,373581.88,557382.1,0,0
9,2,915406.25,18453,0,29776,2594173.01,0,0
9,5,86164.86,467.6,86632.46,29798,907019.36,0,0
9,3,41291.73,86632.46,45340.73,55701.65,1253567.48,0,0
9,1,30744.86,282438,251693.14,0,0,0,0
9,1,10268.89,12503,2234.11,0,0,0,0
9,5,90179.34,90666,180845.34,0,0,0,0
9,3,206173.83,51192,0,0,26634.72,0,0
9,3,304327.45,16193,0,2471534.98,2563614.12,0,0
9,1,26437.83,25040,0,0,0,0,0
9,1,23720.64,20225,0,0,0,0,0
9,1,5094.41,508909,503814.59,0,0,0,0
9,1,27429.33,20545,0,0,0,0,0
9,1,22248.03,80086,57837.97,0,0,0,0
9,3,42652.22,49747,7094.78,428487.71,533633.09,0,0
9,5,95047.48,71638,166685.48,627599.07,0,0,0
9,1,24860.97,75298,50437.03,0,0,0,0
9,1,8217.15,239,0,0,0,0,0
9,1,35334.4,31330,0,0,0,0,0
9,3,385506.93,25876,0,155678.3,541185.23,0,0
9,5,96771.2,20918,117689.2,11602,0,0,0
9,1,8204.32,117689.2,109484.88,0,0,0,0
9,1,1059.8,103311,102251.2,0,0,0,0
9,5,329082.57,488,329570.57,14154,199470.05,0,0
9,1,13170.09,30697,17526.91,0,0,0,0
9,3,65681.28,27551,0,419221.93,701087.94,0,0
9,1,2703.62,118195,115491.38,0,0,0,0
9,1,1409.11,80395,78985.89,0,0,0,0
9,1,14100.02,42293,28192.98,0,0,0,0
9,3,447217.78,32096,0,7943432.86,8998240.14,0,0
9,3,491335.68,271533,0,679823.28,1437885.61,0,0
9,1,1750.93,91891,90140.07,0,0,0,0
9,3,207510.54,129994,0,4368,90138.36,0,0
9,1,27833.79,22195,0,0,0,0,0
9,5,140438.86,41677,182115.86,0,445218.06,0,0
9,3,17100.55,182115.86,165015.31,142814.06,234270.05,0,0
9,3,379501.45,165015.31,0,1286187.32,2230640.78,0,0
9,3,395423.29,0,0,509682.98,1581044.53,0,0
9,3,55267.83,0,0,165103.45,304941.85,0,0
9,3,448576.84,0,0,1548566.68,2352129.03,0,0
9,3,117579.92,0,0,277308.07,856398.24,0,0
9,3,312425.7,0,0,1.07E+07,1.19E+07,0,0
9,3,91586.23,0,0,457013.33,10306.77,0,0
9,3,236759.72,0,0,238938.46,1506286.94,0,0
9,3,208041.72,0,0,303456.17,511497.89,0,0
9,3,201711.35,0,0,971778.34,1173489.69,0,0
9,3,127948.44,0,0,1078018.49,3349881.51,0,0
9,3,46986.14,0,0,1536995.78,3368326.56,0,0
9,3,47993.45,0,0,1646955.7,2354051.89,0,0
9,3,157086.53,0,0,674811.58,981701.83,0,0
9,3,47496.44,0,0,1007918.84,2577408.76,0,0
9,1,10213.8,704,0,0,0,0,0
9,1,35341.94,11580,0,0,0,0,0
9,2,163083.26,31173,0,1878085.96,3635145.4,0,0
9,1,11941.88,106519,94577.12,0,0,0,0
9,3,179187.18,21162,0,0,91309.71,0,0
9,5,238225.01,282,238507.01,324070.9,20006.12,0,0
9,1,451.15,24267,23815.85,0,0,0,0
9,5,178918.45,64155,243073.45,500941,0,0,0
9,1,10754.15,243073.45,232319.31,0,0,0,0
9,1,15252.33,232319.31,217066.98,0,0,0,0
9,3,283874.07,105080,0,88822,650488.8,0,0
9,1,44359.35,475465.17,431105.82,0,0,0,0
9,1,16831.56,431105.82,414274.27,0,0,0,0
9,1,2790.99,12324,9533.01,0,0,0,0
9,3,173261.51,104339,0,0,0,0,0
9,3,252753.45,62016,0,1739135.27,4248078.96,0,0
9,3,236076.13,6674,0,24316.88,644879.7,0,0
9,1,16930.93,144,0,0,0,0,0
9,5,24236.76,52237,76473.76,234055.96,224812.04,0,0
9,3,214865.94,16197,0,0,280140.2,0,0
9,2,2241070.55,214699,0,0,1778793.49,0,0
9,3,17447.47,135202,117754.53,448852.3,156883.72,0,0
9,2,539734.5,56056,0,185534.64,453522.89,0,0
9,3,218737.94,40456,0,1247,253408.76,0,0
9,1,3559.84,34506,30946.16,0,0,0,0
9,1,10051.62,239088,229036.38,0,0,0,0
9,1,5321.81,25958,20636.19,0,0,0,0
9,3,112144.86,24617,0,6098,0,0,0
9,1,13759.7,11121,0,0,0,0,0
9,3,172488.78,50312,0,0,420678.22,0,0
9,3,101425.56,11978,0,533525.43,1084340.39,0,0
9,1,15289.94,22727.97,7438.03,0,0,0,0
9,1,3276.94,7438.03,4161.09,0,0,0,0
9,1,19178.49,4161.09,0,0,0,0,0
9,1,28882.96,0,0,0,0,0,0
9,1,10109.58,0,0,0,0,0,0
9,1,4260.19,0,0,0,0,0,0
9,1,33229.58,0,0,0,0,0,0
9,1,6879.3,0,0,0,0,0,0
9,1,20792.23,0,0,0,0,0,0
9,3,296509.79,51505,0,569518.26,2704983.95,0,0
9,1,30882.55,114031,83148.45,0,0,0,0
9,5,30030.17,106264,136294.17,5155171.92,6270312.93,0,0
9,3,138771.43,30284,0,306408.16,1126261.12,0,0
9,1,14588.4,82845,68256.6,0,0,0,0
9,5,216710.69,16028.3,232739,32629,859115.36,0,0
9,1,11025.47,232739,221713.52,0,0,0,0
9,5,994.21,325,1319.21,79788,337226.19,0,0
9,5,175283.26,12444,187727.26,0,0,0,0
9,1,6128.24,1166955.57,1160827.33,0,0,0,0
9,3,162278.45,1160827.33,998548.88,3504625.64,4660314.36,0,0
9,3,292864.75,268929,0,439056.87,8499177.49,0,0
9,5,362289.49,121,362410.49,8011602.48,7803587.65,0,0
9,1,39287.11,42005,2717.89,0,0,0,0
9,3,378192.95,10982,0,51608,0,0,0
9,3,458138.24,58369.53,0,21334,0,0,0
9,2,200008.93,0,0,2.10E+07,2.59E+07,0,0
9,1,7026.03,295,0,0,0,0,0
9,3,448987.53,49692,0,96993.38,1253567.48,0,0
9,5,70145.69,221,70366.69,0,34610.34,0,0
9,3,196345.9,25472.34,0,44825,2882050.77,0,0
9,1,9164.32,0,0,0,0,0,0
9,3,366147.08,526,0,233461.97,172054.71,0,0
9,3,364058.55,844,0,677083.45,3910064.59,0,0
9,1,17397.12,31892,14494.88,0,0,0,0
9,2,165167.67,35465,0,0,1183350.25,0,0
9,1,9674.46,0,0,0,0,0,0
9,1,7635.92,0,0,0,0,0,0
9,1,5910.38,0,0,0,0,0,0
9,1,34255.9,0,0,0,0,0,0
9,1,8256.97,0,0,0,0,0,0
9,1,13845.41,0,0,0,0,0,0
9,1,11453.26,0,0,0,0,0,0
9,1,4709.47,0,0,0,0,0,0
9,1,3540.6,0,0,0,0,0,0
9,1,5101.04,0,0,0,0,0,0
9,1,10845.24,0,0,0,0,0,0
9,1,9204.19,0,0,0,0,0,0
9,1,14157.01,0,0,0,0,0,0
9,1,10612.76,0,0,0,0,0,0
9,1,12123.65,0,0,0,0,0,0
9,1,5133,0,0,0,0,0,0
9,1,5115.9,0,0,0,0,0,0
9,1,9514.29,0,0,0,0,0,0
9,3,229960.2,178450,0,147110.49,0,0,0
9,3,112880.35,31626,0,33884,801562.26,0,0
9,5,664633.24,0,664633.24,2652047.4,2149291.98,0,0
9,5,147511.25,664633.24,812144.49,641729,1877869.22,0,0
9,5,66264.79,812144.49,878409.28,259155,11811.44,0,0
9,5,173436.19,878409.28,1051845.47,9189593.77,9473915.45,0,0
9,5,238353.15,1051845.47,1290198.62,249063.74,913942.3,0,0
9,5,91693,1290198.62,1381891.62,6869651.88,7113309.86,0,0
9,5,95841.84,1381891.62,1477733.46,1317819.55,2295362.72,0,0
9,5,247579.29,1477733.46,1725312.75,435349.98,288098.72,0,0
9,5,12355.39,1725312.75,1737668.14,263775.39,1389293.11,0,0
9,3,696473.81,6496,0,103129,797867.8,0,0
9,5,208697.14,304953,513650.14,0,1379283.3,0,0
9,3,30280.28,105680,75399.72,0,33900.37,0,0
9,2,797986.73,75399.72,0,975033.54,3456937.04,0,0
9,2,1432429.88,0,0,2626671.95,3220885.92,0,0
9,2,431162.77,0,0,458556.66,21248.3,0,0
9,2,3708.89,0,0,417546.18,1159563.31,0,0
9,2,815937.89,0,0,1948249.6,646501.22,0,0
9,2,1021690.1,0,0,1941140.63,3962131.82,0,0
9,2,809975.53,0,0,1283358.99,2888141.98,0,0
9,2,919697.05,0,0,1803711.54,5066772.93,0,0
9,5,310650.33,200721,511371.33,25680,0,0,0
9,1,16952.87,11336,0,0,0,0,0
9,1,23085.21,0,0,0,0,0,0
9,5,102919.31,49623,152542.31,21057,0,0,0
9,3,325409.92,1722,0,10768,41192.31,0,0
9,5,251681.74,0,251681.74,281866.49,0,0,0
9,5,41338.88,251681.74,293020.61,117079.94,75741.06,0,0
9,5,407054.16,293020.61,700074.77,3971794.44,4021813.78,0,0
9,5,260039.61,700074.77,960114.38,509304.18,249264.57,0,0
9,5,428062.12,960114.38,1388176.49,6113587.48,5405558.3,0,0
9,5,25356.37,1388176.49,1413532.86,256445.01,1832993.75,0,0
9,5,246991.2,1413532.86,1660524.06,272659.29,25668.09,0,0
9,5,318538.01,1660524.06,1979062.08,5105553.93,5035905.32,0,0
9,5,234444.62,1979062.08,2213506.69,452134.13,162339.32,0,0
9,5,325514.83,2213506.69,2539021.52,513355.73,0,0,0
9,5,129612.26,2539021.52,2668633.79,504596.4,621642.81,0,0
9,5,104747.47,2668633.79,2773381.26,402945.84,936427.13,0,0
9,1,23186.43,245590,222403.57,0,0,0,0
9,3,189286.86,3893,0,39923.03,481973.83,0,0
9,2,1461508.53,10133,0,38434,984961.08,0,0
9,3,179374.94,227,0,30612,371238.34,0,0
9,2,1482768.79,41934,0,61025.05,1013084.89,0,0
9,5,116844.22,103233,220077.22,72408,0,0,0
9,1,6564.84,563,0,0,0,0,0
9,5,147958.76,1363,149321.76,0,3270540.29,0,0
9,4,277.05,148211,147933.95,2.12E+07,2.59E+07,0,0
9,3,50269.11,145641.57,95372.46,316032,5665.21,0,0
9,1,19309.34,95372.46,76063.12,0,0,0,0
9,5,232994,1503,234497,2567,320536.14,0,0
9,5,269565.71,56237,325802.71,383526.89,1639441.11,0,0
9,3,305126.35,50682,0,598628.33,1175102.19,0,0
9,5,80219.06,50346,130565.06,17919.18,242710.3,0,0
9,1,134.41,102430,102295.59,0,0,0,0
9,5,242691.54,136061,378752.54,252816.32,10124.79,0,0
9,5,41851.78,4519,46370.78,179,64688.71,0,0
9,1,342.82,46370.78,46027.96,0,0,0,0
9,1,7964.13,30641,22676.87,0,0,0,0
9,1,3082.12,32630,29547.88,0,0,0,0
9,3,99804.75,604,0,0,0,0,0
9,1,16022.38,1048,0,0,0,0,0
9,4,175.94,418,242.06,51352,174769.61,0,0
9,3,61336.44,61036,0,97512,272795.66,0,0
9,1,10773.07,5905,0,0,0,0,0
9,1,9498.68,0,0,0,0,0,0
9,5,86727.52,6415,93142.52,0,0,0,0
9,2,596007.12,0,0,0,1109213.86,0,0
9,1,20552.15,0,0,0,0,0,0
9,3,251968.15,13410,0,10151,0,0,0
9,3,236805.48,40523,0,41512,1129208.62,0,0
9,3,267751.68,434121,166369.32,25645.96,595390.64,0,0
9,1,11945.02,20606,8660.98,0,0,0,0
9,2,66889.37,0,0,0,66889.37,0,0
9,2,525205.17,0,0,596429,1989721.05,0,0
9,1,13457.7,14963,1505.3,0,0,0,0
9,2,2124460.33,22605,0,61052,3573381.08,0,0
9,2,1002730.04,69629,0,0,836327.17,0,0
9,2,385795.7,107539.78,0,0,229316.7,0,0
9,1,26284.68,0,0,0,0,0,0
9,1,5179.33,11205,6025.67,0,0,0,0
9,5,8932.16,20179,29111.16,0,0,0,0
9,1,16673.75,29111.16,12437.4,0,0,0,0
9,1,23822.58,531,0,0,0,0,0
9,5,375981.31,39033,415014.31,810,0,0,0
9,5,142295.74,40479,182774.74,18808.92,0,0,0
9,1,12828.51,31424,18595.49,0,0,0,0
9,1,15387.77,104601,89213.23,0,0,0,0
9,1,16357.98,172877.7,156519.72,0,0,0,0
9,1,12956.58,156519.72,143563.13,0,0,0,0
9,2,1017675.69,94756.94,0,231727.25,1602120.47,0,0
9,1,4307.75,0,0,0,0,0,0
9,2,1908845.69,331963,0,1.20E+07,1.37E+07,0,0
9,5,84167.74,52418,136585.74,19824,0,0,0
9,3,57355.31,50221,0,15910,67829.55,0,0
9,3,334795.57,9964,0,2618694.48,2714800.49,0,0
9,5,267822.51,10463,278285.51,11562,0,0,0
9,3,327922.67,150357.68,0,39,961409.89,0,0
9,1,14369.91,0,0,0,0,0,0
9,5,217993.17,55603,273596.17,1791600.88,3260633.97,0,0
9,1,8589.3,159010.24,150420.95,0,0,0,0
9,3,43143.56,150420.95,107277.39,385335.33,154703.41,0,0
9,5,159284.34,45233,204517.34,0,0,0,0
9,1,4136.81,204517.34,200380.53,0,0,0,0
9,1,11526.44,200380.53,188854.09,0,0,0,0
9,3,449019.46,79835,0,416946.69,1745013.45,0,0
9,3,45260.99,3,0,1148,0,0,0
9,1,3346.34,95125.38,91779.04,0,0,0,0
9,2,1593054.03,91779.04,0,2220487.73,5527591.89,0,0
9,2,1617844.41,0,0,2508050.91,4875641.22,0,0
9,2,1547567.06,0,0,4132830.67,6829021.69,0,0
9,2,446596.87,0,0,6165351.62,7318794.39,0,0
9,2,1262560.58,0,0,2034423.52,2916085.91,0,0
9,2,1714691.99,0,0,5953432.84,1.02E+07,0,0
9,2,1000667.35,0,0,1877199.98,2812088.21,0,0
9,2,125932.45,0,0,704845.5,1159482.31,0,0
9,2,676860.44,0,0,1101219.3,1.16E+07,0,0
9,2,481416.39,0,0,1705633.63,2150642.85,0,0
9,1,12402.82,31308,18905.18,0,0,0,0
9,2,1316580.53,18905.18,0,1994901.63,3597321.88,0,0
9,2,504969.34,0,0,1502204,2736502.48,0,0
9,2,1571763.48,0,0,2731193.68,4862046.85,0,0
9,2,2343080.2,0,0,3407889.29,6294231.57,0,0
9,3,232545.58,30839,0,5526,211845.54,0,0
9,3,249738.38,166063.72,0,0,1096239.5,0,0
9,3,7786.24,0,0,410859.17,820653.98,0,0
9,3,512395.03,0,0,1.72E+07,1.84E+07,0,0
9,3,476424.12,0,0,486482.39,0,0,0
9,3,216207.97,0,0,682640.46,714847.95,0,0
9,3,175475.96,0,0,381487.88,882268.99,0,0
9,3,142334.47,0,0,1018816.13,1333926.18,0,0
9,3,87057.87,0,0,409151,1553428.39,0,0
9,3,243106.3,0,0,3464760.85,3957232.6,0,0
9,3,101830.76,0,0,1614094.52,2102294.24,0,0
9,3,34329.26,0,0,753816.6,804367.83,0,0
9,3,8290.84,0,0,55913.77,64204.61,0,0
9,3,187657.51,0,0,194553,993336.96,0,0
9,3,20826.56,0,0,515152.51,972882,0,0
9,3,95775.58,0,0,201708,35771.82,0,0
9,3,2962.14,0,0,34342,0,0,0
9,3,144242.09,0,0,4238782,6392871.31,0,0
9,4,8488.84,10908,2419.16,287509.03,1097334.14,0,0
9,1,10679.78,5143,0,0,0,0,0
9,1,18967.92,1032,0,0,0,0,0
9,3,109313.14,384784.66,275471.51,459005.03,951905.7,0,0
9,2,148294.51,275471.51,127177,1975784.12,2848974.81,0,0
9,1,746.41,137965,137218.59,0,0,0,0
9,1,7005.42,977,0,0,0,0,0
9,3,227812.2,0,0,14318,0,0,0
9,1,19861.93,0,0,0,0,0,0
9,1,3850.97,6203,2352.03,0,0,0,0
9,5,61667.09,163536,225203.09,0,42095.31,0,0
9,1,8672.8,12634,3961.2,0,0,0,0
9,1,14071.01,3961.2,0,0,0,0,0
9,3,80001.26,140884,60882.74,2306013.31,4654774.36,0,0
9,3,309743.79,2038604.45,1728860.66,134,170322.96,0,0
9,2,826537.33,1728860.66,902323.34,3306499.49,3804478.11,0,0
9,3,513012.03,126475.98,0,1908134.06,3281696.04,0,0
9,1,11708.16,0,0,0,0,0,0
9,1,2697.4,0,0,0,0,0,0
9,1,17295.02,103010.95,85715.93,0,0,0,0
9,1,1010.76,85715.93,84705.16,0,0,0,0
9,1,10523.18,84705.16,74181.99,0,0,0,0
9,3,277154.76,105080,0,141782.8,670483.69,0,0
9,1,7737.24,33565,25827.76,0,0,0,0
9,5,320451.67,12740,333191.67,92391.85,31867.43,0,0
9,1,26738,11211,0,0,0,0,0
9,5,2301.95,74413,76714.95,67869,733307.06,0,0
9,2,1595061.49,19999,0,418866.95,1873883.01,0,0
9,1,12781.24,10,0,0,0,0,0
9,1,7043.24,0,0,0,0,0,0
9,1,8923.88,47822,38898.12,0,0,0,0
9,1,12344.44,141716,129371.56,0,0,0,0
9,1,5371.85,14781,9409.15,0,0,0,0
9,5,252048.79,945250,1197298.79,0,0,0,0
9,3,416256.29,71287.63,0,0,667185.2,0,0
9,3,12215.02,0,0,18928.41,31143.43,0,0
9,3,334828.54,0,0,406296.58,1176197.17,0,0
9,3,507839.13,0,0,2172414.31,3043193.06,0,0
9,3,187896,0,0,785894.29,1199671.65,0,0
9,3,207391.39,0,0,1060123.86,2461381.45,0,0
9,3,184694.16,0,0,472437.63,19621.78,0,0
9,3,23124.9,0,0,381704.9,455659.04,0,0
9,3,374610.07,0,0,954128.85,1501429.06,0,0
9,3,235578.47,0,0,5465397.42,5586094.46,0,0
9,3,302736.1,0,0,3353187.81,3860131.12,0,0
9,3,45711.87,0,0,1023903.19,1521471.77,0,0
9,3,254277.47,0,0,418476,0,0,0
9,3,5619.18,0,0,1626646.77,2257044.79,0,0
9,3,178375.49,134513.8,0,0,79771.31,0,0
9,1,10595.03,0,0,0,0,0,0
9,1,88.96,0,0,0,0,0,0
9,1,5799.36,0,0,0,0,0,0
9,1,8705.55,0,0,0,0,0,0
9,1,4796.65,0,0,0,0,0,0
9,1,13850.26,0,0,0,0,0,0
9,1,1785.69,0,0,0,0,0,0
9,1,3801.51,0,0,0,0,0,0
9,1,1547.53,0,0,0,0,0,0
9,1,1873.78,0,0,0,0,0,0
9,1,899.98,0,0,0,0,0,0
9,1,8074.43,0,0,0,0,0,0
9,1,4267.82,0,0,0,0,0,0
9,1,1239.85,0,0,0,0,0,0
9,1,8383.6,0,0,0,0,0,0
9,1,9454.31,0,0,0,0,0,0
9,1,6648.49,0,0,0,0,0,0
9,1,8839.82,0,0,0,0,0,0
9,1,5867.89,0,0,0,0,0,0
9,1,17194.71,0,0,0,0,0,0
9,1,45102.44,0,0,0,0,0,0
9,1,393.68,0,0,0,0,0,0
9,1,11682.91,0,0,0,0,0,0
9,3,398234.21,690,0,9993,0,0,0
9,2,1974319.06,168103.26,0,519.91,2484314.3,0,0
9,3,245747.87,0,0,356461.19,565564.18,0,0
9,1,6723.45,157166.86,150443.41,0,0,0,0
9,3,229701.53,150443.41,0,1322930.84,744556.9,0,0
9,2,1644108.79,1323,0,30450,1576407.82,0,0
9,1,5804.54,0,0,0,0,0,0
9,1,33844.25,2175887.3,2142043.06,0,0,0,0
9,1,5027.51,2142043.06,2137015.55,0,0,0,0
9,1,45162.87,30049,0,0,0,0,0
9,1,30863.42,4042,0,0,0,0,0
9,1,26540.53,30381,3840.47,0,0,0,0
9,2,2129148.56,449362,0,11381,5392848.7,0,0
9,1,18495.84,889,0,0,0,0,0
9,3,247217.32,0,0,443453.35,426181.18,0,0
9,3,92600.26,10343,0,4913,460184.44,0,0
9,3,452549.36,21142,0,0,954011.32,0,0
9,3,462446.42,345,0,0,182836.09,0,0
9,5,602082.27,148,602230.27,311564.31,0,0,0
9,1,8353.68,602230.27,593876.6,0,0,0,0
9,3,61975.59,90495,28519.41,10105,13130.29,0,0
9,1,28974.71,28519.41,0,0,0,0,0
9,5,135524.11,246622.54,382146.64,25420,3211.92,0,0
9,1,23034.27,382146.64,359112.38,0,0,0,0
9,5,253632.11,29828,283460.11,241170.9,2882050.77,0,0
9,1,25376.8,359528.09,334151.29,0,0,0,0
9,1,11995.9,334151.29,322155.39,0,0,0,0
9,3,407875.03,42034,0,0,1029664.5,0,0
9,3,211758.31,0,0,297387.7,70473.08,0,0
9,1,10143.95,11811,1667.05,0,0,0,0
9,2,317471.59,53677,0,1580054.48,2875667.18,0,0
9,2,946442.45,18482,0,0,1554401.09,0,0
9,3,145258.51,107426,0,205983,535.01,0,0
9,1,12962.96,12305,0,0,0,0,0
9,3,57237.73,24038,0,0,288632.71,0,0
9,3,138071.43,122474,0,10660,212960.49,0,0
9,2,1375603.2,534,0,624496.61,3076286.67,0,0
9,1,26517.82,0,0,0,0,0,0
9,1,8484.62,0,0,0,0,0,0
9,2,2733045.17,20243,0,2014708.07,5989071.91,0,0
9,2,1881357.78,0,0,7956345.71,1.13E+07,0,0
9,2,752003.32,0,0,2441891.27,3213366.1,0,0
9,2,1017826.03,0,0,1071220.51,1954572.54,0,0
9,2,954286.36,0,0,3063129.34,3989534.27,0,0
9,2,970028.45,0,0,4470872.68,5785985.71,0,0
9,2,700486.15,0,0,1436470.47,3684208.25,0,0
9,2,796062.77,0,0,1368360.51,1989243.93,0,0
9,2,1834269.67,0,0,3159339.42,5380167.7,0,0
9,2,79072.02,0,0,92251,1806646.16,0,0
9,2,197117.36,0,0,471326.8,892323.84,0,0
9,2,9075.05,0,0,74181.99,149541.07,0,0
9,2,209377.09,0,0,1209594.25,1252958.73,0,0
9,2,230411.56,0,0,751924.34,1759241.66,0,0
9,5,80671.06,10910,91581.06,65529.41,0,0,0
9,5,310795.44,722338,1033133.44,300505.06,9406.94,0,0
9,2,393010.25,1033133.44,640123.19,871101.37,2759286.65,0,0
9,2,925487.19,640123.19,0,1.18E+07,1.28E+07,0,0
9,3,208331.78,140526,0,511561.94,835167.87,0,0
9,5,79313.52,15293,94606.52,0,0,0,0
9,5,335854.54,94606.52,430461.06,467246.23,0,0,0
9,5,116358.65,430461.06,546819.71,893919.73,728634.34,0,0
9,5,43243.68,546819.71,590063.39,124714,81470.32,0,0
9,5,115152.81,590063.39,705216.2,732062.07,2105853.68,0,0
9,5,8816.54,705216.2,714032.74,532951.94,95622.78,0,0
9,5,150470.27,714032.74,864503.01,262404.28,0,0,0
9,5,398743.27,864503.01,1263246.28,6311705.62,6769719.96,0,0
9,5,27542.31,1263246.28,1290788.6,434450.14,1257923.15,0,0
9,5,57.98,1290788.6,1290846.57,521695.22,1181845.87,0,0
9,5,112914.32,1290846.57,1403760.89,377327.15,308323.92,0,0
9,5,115260.82,1403760.89,1519021.71,754844.72,4140807.97,0,0
9,5,326553.47,1519021.71,1845575.18,576706.11,132380.69,0,0
9,5,49742.76,1845575.18,1895317.95,921601.58,0,0,0
9,5,74568.91,1895317.95,1969886.85,785692.55,1886093.48,0,0
9,5,84782.42,1969886.85,2054669.28,144977.19,183128.06,0,0
9,5,1080135.03,2054669.28,3134804.31,1874282.45,1384157.89,0,0
9,5,32823.24,3134804.31,3167627.55,348610.23,174605.84,0,0
9,5,123357.9,3167627.55,3290985.45,3454215.34,3330857.43,0,0
9,5,233713.44,3290985.45,3524698.89,1712613.45,1356321.09,0,0
9,5,203267.7,3524698.89,3727966.59,839457.24,755238.64,0,0
9,5,260392.04,3727966.59,3988358.63,425700.23,0,0,0
9,5,219594.28,3988358.63,4207952.91,752195.8,383704.66,0,0
